abs,brand,compression_ratio,coupe_type,cylinder_bore,doors,fuel_tank_volume,fuel_type,generation,kerb_weight,model,number_of_cylinders,number_of_gears,number_of_valves_per_cylinder,piston_stroke,position_of_cylinders,power,seats,torque,wheelbase,hashtags,sentiment
1,Hyundai,3,3,3,2,4,0,Genesis Coupe (facelift 2012),6,Genesis,6,6,4,4,2,5,4,5,5,#hyundaigenesis|#genesis|#hgenesis|#genesisgenesis|#hyundaigenesisgenesis|#hgenesisgenesis,0.25
1,Hyundai,5,0,5,4,4,0,Grandeur/Azera VI (IG),4,Grandeur/Azera,6,6,4,3,2,5,5,4,6,#hyundaigrandeurazera|#grandeurazera|#hgrandeurazera|#grandeurazeragrandeurazera|#hyundaigrandeurazeragrandeurazera|#hgrandeurazeragrandeurazera,0
1,Hyundai,0,2,1,5,1,1,i30 III CW,6,i30,4,7,4,3,1,2,5,3,3,#hyundaii30|#i30|#hi30|#i30i30|#hyundaii30i30|#hi30i30,-0.2125
1,Infiniti,5,5,4,5,5,0,QX60 (facelift 2016),6,QX60,6,1,4,4,2,5,7,5,6,#infinitiqx60|#qx60|#iqx60|#qx60qx60|#infinitiqx60qx60|#iqx60qx60,0.257070707
1,Hyundai,0,10,0,5,1,1,i20 Active,4,i20,4,6,4,1,1,1,5,3,2,#hyundaii20|#i20|#hi20|#i20i20|#hyundaii20i20|#hi20i20,0.1
1,Hyundai,3,1,0,5,0,0,i10 II,3,i10,4,5,4,1,1,1,5,0,0,#hyundaii10|#i10|#hi10|#i10i10|#hyundaii10i10|#hi10i10,0.507142857
1,Hyundai,4,2,1,5,4,0,i40 Combi (facelift 2018),6,i40,4,6,4,4,1,2,5,1,5,#hyundaii40|#i40|#hi40|#i40i40|#hyundaii40i40|#hi40i40,0.21
1,Hyundai,0,9,1,5,1,1,ix20 (facelift 2015),2,ix20,4,6,4,3,1,2,5,3,3,#hyundaiix20|#ix20|#hix20|#ix20ix20|#hyundaiix20ix20|#hix20ix20,0
1,Hyundai,0,5,3,5,2,1,ix35 (Facelift 2013),4,ix35,4,6,4,5,1,4,5,5,3,#hyundaiix35|#ix35|#hix35|#ix35ix35|#hyundaiix35ix35|#hix35ix35,0
1,Infiniti,3,3,4,2,6,0,Q60 II Coupe,5,Q60,6,7,4,4,2,6,4,6,6,#infinitiq60|#q60|#iq60|#q60q60|#infinitiq60q60|#iq60q60,0.384632035
1,Infiniti,0,5,3,5,3,0,QX50 II,5,QX50,4,10,4,3,1,5,5,5,5,#infinitiqx50|#qx50|#iqx50|#qx50qx50|#infinitiqx50qx50|#iqx50qx50,0.434805195
1,Hyundai,2,3,2,3,2,0,Coupe I (J2),1,Coupe,4,5,4,1,1,2,4,2,1,#hyundaicoupe|#coupe|#hcoupe|#coupecoupe|#hyundaicoupecoupe|#hcoupecoupe,0.172631874
1,Hyundai,6,0,2,4,2,0,"Elantra VI (AD, facelift 2018)",2,Elantra,4,6,4,1,1,3,5,2,4,#hyundaielantra|#elantra|#helantra|#elantraelantra|#hyundaielantraelantra|#helantraelantra,0.203188131
1,Ford,2,0,3,4,4,0,Taurus VII,5,Taurus,6,6,4,3,2,6,5,6,2,#fordtaurus|#taurus|#ftaurus|#taurustaurus|#fordtaurustaurus|#ftaurustaurus,0.31715535
1,Ford,0,0,3,4,3,1,Mondeo Sedan IV,0,Mondeo,4,6,4,5,1,4,5,5,6,#fordmondeo|#mondeo|#fmondeo|#mondeomondeo|#fordmondeomondeo|#fmondeomondeo,0
1,Ford,4,0,1,4,2,2,KA III,0,KA,4,5,4,1,1,1,5,1,1,#fordka|#ka|#fka|#kaka|#fordkaka|#fkaka,0
1,Ford,0,5,3,5,3,1,Kuga II,0,Kuga,4,6,4,5,1,2,5,4,4,#fordkuga|#kuga|#fkuga|#kugakuga|#fordkugakuga|#fkugakuga,0.284090909
1,Ford,6,3,6,2,3,0,Mustang VI (facelift 2018),4,Mustang,8,6,4,6,2,1,2,2,4,#fordmustang|#mustang|#fmustang|#mustangmustang|#fordmustangmustang|#fmustangmustang,0.318402778
1,Ford,0,3,6,2,3,0,GT II,2,GT,6,7,4,4,2,1,2,2,4,#fordgt|#gt|#fgt|#gtgt|#fordgtgt|#fgtgt,0.5
1,Ford,0,4,5,2,6,1,Ranger III Super Cab (facelift 2015),0,Ranger,5,6,4,1,1,4,5,6,2,#fordranger|#ranger|#franger|#rangerranger|#fordrangerranger|#frangerranger,0.369166667
1,Ford,0,7,3,5,4,1,Galaxy III,0,Galaxy,4,6,4,5,1,4,5,6,6,#fordgalaxy|#galaxy|#fgalaxy|#galaxygalaxy|#fordgalaxygalaxy|#fgalaxygalaxy,0.3125
1,Ford,6,3,6,2,3,0,Shelby III,4,Shelby,8,6,4,6,2,1,4,2,4,#fordshelby|#shelby|#fshelby|#shelbyshelby|#fordshelbyshelby|#fshelbyshelby,0.383333333
0,Ford,2,0,6,4,4,0,"Scorpio I (GAE,GGE)",2,Scorpio,6,5,4,0,2,4,5,3,5,#fordscorpio|#scorpio|#fscorpio|#scorpioscorpio|#fordscorpioscorpio|#fscorpioscorpio,0.14875
1,Ford,0,9,3,5,4,1,S-MAX II,0,S-MAX,4,6,4,5,1,4,5,6,6,#fordsmax|#smax|#fsmax|#smaxsmax|#fordsmaxsmax|#fsmaxsmax,0.404924242
0,Ford,2,4,3,4,4,0,Sport Trac II,6,Sport Trac,6,5,2,3,2,4,5,4,2,#fordsporttrac|#sporttrac|#fsporttrac|#sporttracsport|#fordsporttracsport|#fsporttracsport,0
1,Ford,6,5,2,5,2,0,EcoSport II (facelift 2017),3,EcoSport,4,6,4,2,1,3,5,2,2,#fordecosport|#ecosport|#fecosport|#ecosportecosport|#fordecosportecosport|#fecosportecosport,0.557407407
1,Ford,2,5,5,5,3,0,Escape III,4,Escape,4,6,4,1,1,3,5,2,4,#fordescape|#escape|#fescape|#escapeescape|#fordescapeescape|#fescapeescape,-0.3296875
1,Ford,4,5,6,5,4,0,Edge I (facelift 2011),6,Edge,6,6,4,4,2,5,5,4,6,#fordedge|#edge|#fedge|#edgeedge|#fordedgeedge|#fedgeedge,0.608333333
1,Ford,4,0,2,4,1,0,"Escort Sedan (China, facelift 2018)",2,Escort,4,6,4,2,1,2,5,1,4,#fordescort|#escort|#fescort|#escortescort|#fordescortescort|#fescortescort,-0.125
1,Ford,6,5,5,5,6,1,Everest III,0,Everest,5,6,4,1,1,4,5,6,6,#fordeverest|#everest|#feverest|#everesteverest|#fordeveresteverest|#feveresteverest,0.24
1,Ford,2,5,6,5,4,0,Explorer V (facelift 2017),0,Explorer,6,6,4,4,2,6,7,6,6,#fordexplorer|#explorer|#fexplorer|#explorerexplorer|#fordexplorerexplorer|#fexplorerexplorer,0.065056818
1,Ford,0,4,3,4,4,1,F-350 Super Duty IV Crew Cab,0,F-350,8,6,4,1,2,1,6,2,2,#fordf350|#f350|#ff350|#f350f350|#fordf350f350|#ff350f350,0.252792208
1,Ford,2,8,3,5,4,0,Expedition IV MAX (U553),0,Expedition,6,10,4,6,2,6,8,2,2,#fordexpedition|#expedition|#fexpedition|#expeditionexpedition|#fordexpeditionexpedition|#fexpeditionexpedition,0.460884354
1,Ford,0,1,0,5,0,1,Fiesta VIII,4,Fiesta,4,6,2,5,1,2,5,3,1,#fordfiesta|#fiesta|#ffiesta|#fiestafiesta|#fordfiestafiesta|#ffiestafiesta,0.516666667
1,Ford,0,4,3,4,4,1,F-250 Super Duty IV Crew Cab,0,F-250,8,6,4,1,2,1,6,2,2,#fordf250|#f250|#ff250|#f250f250|#fordf250f250|#ff250f250,0.296969697
1,Ford,0,4,3,4,4,1,F-450 Super Duty IV Crew Cab,0,F-450,8,6,4,1,2,1,6,2,2,#fordf450|#f450|#ff450|#f450f450|#fordf450f450|#ff450f450,-0.142640693
1,Ford,0,2,3,5,1,1,Focus IV Wagon,6,Focus,4,6,4,5,1,3,5,5,4,#fordfocus|#focus|#ffocus|#focusfocus|#fordfocusfocus|#ffocusfocus,0.374469697
1,Ford,2,1,0,5,1,0,B-MAX,1,B-MAX,3,5,4,2,1,2,5,1,1,#fordbmax|#bmax|#fbmax|#bmaxbmax|#fordbmaxbmax|#fbmaxbmax,0.193560606
0,GAZ,0,0,3,5,4,0,14,0,14,8,3,2,5,2,4,7,6,2,#gaz14|#14|#g14|#1414|#gaz1414|#g1414,0.070959596
1,Genesis,6,0,3,4,6,0,G90/EQ900,0,G90/EQ900,8,8,4,4,2,6,5,6,2,#genesisg90eq900|#g90eq900|#gg90eq900|#g90eq900g90eq900|#genesisg90eq900g90eq900|#gg90eq900g90eq900,0
0,GAZ,0,8,2,4,3,0,69,4,69,4,3,2,1,1,0,5,1,0,#gaz69|#69|#g69|#6969|#gaz6969|#g6969,0.125
0,Ford,0,5,3,3,4,0,Bronco I,4,Bronco,8,3,2,1,2,2,5,4,0,#fordbronco|#bronco|#fbronco|#broncobronco|#fordbroncobronco|#fbroncobronco,-0.069128788
1,Ford,0,9,3,5,3,1,Grand C-MAX (facelift 2015),0,C-MAX,4,6,4,5,1,3,5,5,2,#fordcmax|#cmax|#fcmax|#cmaxgrand|#fordcmaxgrand|#fcmaxgrand,0.413095238
1,Geely,2,0,3,4,2,0,Vision,1,Vision,4,5,4,3,1,2,5,1,3,#geelyvision|#vision|#gvision|#visionvision|#geelyvisionvision|#gvisionvision,0.328333333
1,Geely,4,0,4,4,4,0,GT,4,Emgrand GT,6,6,4,4,2,5,5,4,6,#geelyemgrandgt|#emgrandgt|#gemgrandgt|#emgrandgtgt|#geelyemgrandgtgt|#gemgrandgtgt,0.416666667
1,Geely,5,5,3,5,2,0,X7,3,Emgrand X7,4,6,4,3,1,2,5,2,3,#geelyemgrandx7|#emgrandx7|#gemgrandx7|#emgrandx7x7|#geelyemgrandx7x7|#gemgrandx7x7,0
1,Force Motors,0,8,3,5,3,1,Gurkha Xplorer (facelift 2017) 5Door,4,Gurkha,4,6,4,3,1,0,5,2,5,#forcemotorsgurkha|#gurkha|#fgurkha|#gurkhagurkha|#forcemotorsgurkhagurkha|#fgurkhagurkha,0.4
1,Infiniti,4,6,5,2,6,0,G37 Convertible,6,G37,6,7,4,4,2,6,4,5,6,#infinitig37|#g37|#ig37|#g37g37|#infinitig37g37|#ig37g37,0.145454545
1,Fittipaldi,3,3,3,2,4,0,EF7,0,EF7,8,6,4,6,2,1,2,6,4,#fittipaldief7|#ef7|#fef7|#ef7ef7|#fittipaldief7ef7|#fef7ef7,0.6
0,De Lorean,0,3,5,2,2,0,Dmc-12,1,Dmc-12,6,5,2,0,2,3,2,2,0,#deloreandmc12|#dmc12|#ddmc12|#dmc12dmc12|#deloreandmc12dmc12|#ddmc12dmc12,0.811111111
1,Fiat,6,4,4,4,3,2,Toro,4,Toro,4,9,4,1,1,4,5,3,2,#fiattoro|#toro|#ftoro|#torotoro|#fiattorotoro|#ftorotoro,0
1,Dodge,2,3,3,2,4,0,Viper Coupe (GTS),3,Viper,10,6,2,1,2,1,2,2,1,#dodgeviper|#viper|#dviper|#viperviper|#dodgeviperviper|#dviperviper,0.380681818
1,Dodge,4,3,3,2,4,0,Challenger III (facelift 2014),6,Challenger,8,8,2,1,2,1,5,2,2,#dodgechallenger|#challenger|#dchallenger|#challengerchallenger|#dodgechallengerchallenger|#dchallengerchallenger,0.343181818
1,Dodge,0,7,5,5,5,0,Caravan III LWB,4,Caravan,6,3,2,1,2,3,7,3,2,#dodgecaravan|#caravan|#dcaravan|#caravancaravan|#dodgecaravancaravan|#dcaravancaravan,0.158333333
1,Dodge,3,0,3,4,6,0,Charger VI (LX),6,Charger,8,5,2,6,2,1,5,6,2,#dodgecharger|#charger|#dcharger|#chargercharger|#dodgechargercharger|#dchargercharger,0.708333333
1,Dodge,1,4,6,4,6,0,Dakota III (facelift 2007),5,Dakota,8,5,2,4,2,4,5,5,2,#dodgedakota|#dakota|#ddakota|#dakotadakota|#dodgedakotadakota|#ddakotadakota,0.833333333
1,Dodge,3,5,3,4,4,0,Durango III (facelift 2014),0,Durango,8,8,2,6,2,6,7,6,2,#dodgedurango|#durango|#ddurango|#durangodurango|#dodgedurangodurango|#ddurangodurango,0.1
1,Dodge,2,4,3,4,4,0,Ram 1500 III (DR/DH),6,RAM,8,5,2,6,2,6,6,6,2,#dodgeram|#ram|#dram|#ramram|#dodgeramram|#dramram,0.123153409
0,Derways,1,4,4,4,4,0,Antelope,5,Antelope,4,6,4,1,1,2,5,2,2,#derwaysantelope|#antelope|#dantelope|#antelopeantelope|#derwaysantelopeantelope|#dantelopeantelope,0.419444444
1,Donkervoort,2,11,2,2,1,0,D8 GTO,3,D8,5,5,4,6,1,6,2,6,0,#donkervoortd8|#d8|#dd8|#d8d8|#donkervoortd8d8|#dd8d8,0.09375
1,DS,6,10,3,5,3,1,4 Crossback,6,4,4,6,4,5,1,3,5,5,3,#ds4|#4|#d4|#44|#ds44|#d44,0.5
1,DS,6,1,3,5,3,1,5,0,5,4,6,4,5,1,4,5,5,4,#ds5|#5|#d5|#55|#ds55|#d55,0.422380952
0,Derways,1,4,4,4,4,0,Plutus,5,Plutus,4,6,4,1,1,2,5,2,5,#derwaysplutus|#plutus|#dplutus|#plutusplutus|#derwaysplutusplutus|#dplutusplutus,0.29375
1,DS,6,5,0,5,2,1,7 Crossback,6,7,4,8,4,3,1,2,5,3,5,#ds7|#7|#d7|#77|#ds77|#d77,0.125
1,Fiat,0,2,1,5,1,1,Tipo (356) Wagon,3,Tipo,4,6,4,1,1,2,5,4,3,#fiattipo|#tipo|#ftipo|#tipotipo|#fiattipotipo|#ftipotipo,0
1,Ferrari,6,11,6,2,4,0,Monza SP,3,Monza,12,7,4,1,2,1,2,2,4,#ferrarimonza|#monza|#fmonza|#monzamonza|#ferrarimonzamonza|#fmonzamonza,0
1,Ferrari,1,3,2,2,4,0,Testarossa,4,Testarossa,12,5,4,1,2,6,2,6,2,#ferraritestarossa|#testarossa|#ftestarossa|#testarossatestarossa|#ferraritestarossatestarossa|#ftestarossatestarossa,0.425925926
1,Eadon Green,5,3,3,2,4,0,Zeclat,3,Zeclat,8,8,4,6,2,1,2,2,4,#eadongreenzeclat|#zeclat|#ezeclat|#zeclatzeclat|#eadongreenzeclatzeclat|#ezeclatzeclat,0
0,Fiat,1,1,0,5,1,0,Palio (178),0,Palio,4,5,2,0,1,0,5,0,0,#fiatpalio|#palio|#fpalio|#paliopalio|#fiatpaliopalio|#fpaliopalio,0.7
1,Fiat,2,1,0,5,1,0,Punto Evo (199),1,Punto,4,5,4,3,1,2,5,2,1,#fiatpunto|#punto|#fpunto|#puntopunto|#fiatpuntopunto|#fpuntopunto,0
1,Fiat,1,0,1,4,1,0,Siena (178),0,Siena,4,5,2,0,1,0,5,0,0,#fiatsiena|#siena|#fsiena|#sienasiena|#fiatsienasiena|#fsienasiena,0.3375
1,Felino,4,3,3,2,3,0,cB7,1,cB7,8,6,2,6,2,1,2,2,1,#felinocb7|#cb7|#fcb7|#cb7cb7|#felinocb7cb7|#fcb7cb7,0
1,Ferrari,6,3,6,2,6,2,FXX-K Evo,2,FXX,12,7,4,0,2,1,2,2,2,#ferrarifxx|#fxx|#ffxx|#fxxfxxk|#ferrarifxxfxxk|#ffxxfxxk,0.305
1,Ferrari,6,3,6,2,4,0,F12 Berlinetta,4,F12,12,7,4,0,2,1,4,2,4,#ferrarif12|#f12|#ff12|#f12f12|#ferrarif12f12|#ff12f12,0.266666667
1,Ferrari,6,3,6,3,4,0,FF,4,FF,12,7,4,0,2,1,4,2,2,#ferrariff|#ff|#fff|#ffff|#ferrariffff|#fffff,0.318181818
1,Ferrari,4,3,5,2,4,0,Maranello,5,Maranello,12,6,4,1,2,1,2,2,1,#ferrarimaranello|#maranello|#fmaranello|#maranellomaranello|#ferrarimaranellomaranello|#fmaranellomaranello,0.55
1,Ferrari,5,3,5,2,4,0,Enzo,2,Enzo,12,6,5,0,2,1,2,2,3,#ferrarienzo|#enzo|#fenzo|#enzoenzo|#ferrarienzoenzo|#fenzoenzo,0.214285714
1,Ferrari,4,3,3,2,6,0,F355 Berlinetta,3,F355,8,6,5,1,2,6,2,5,1,#ferrarif355|#f355|#ff355|#f355f355|#ferrarif355f355|#ff355f355,0
1,Ferrari,1,11,4,2,6,0,California T,4,California,8,7,4,2,2,1,2,2,4,#ferraricalifornia|#california|#fcalifornia|#californiacalifornia|#ferraricaliforniacalifornia|#fcaliforniacalifornia,0.284438776
0,Ferrari,4,6,4,2,4,0,Barchetta,4,Barchetta,12,6,4,0,2,1,2,6,1,#ferraribarchetta|#barchetta|#fbarchetta|#barchettabarchetta|#ferraribarchettabarchetta|#fbarchettabarchetta,0.8
1,Fiat,5,1,2,5,1,0,Argo,1,Argo,4,5,4,4,1,2,5,2,2,#fiatargo|#argo|#fargo|#argoargo|#fiatargoargo|#fargoargo,0.432291667
1,Fiat,5,0,2,4,1,0,Cronos,2,Cronos,4,6,4,2,1,2,5,2,2,#fiatcronos|#cronos|#fcronos|#cronoscronos|#fiatcronoscronos|#fcronoscronos,0.8
1,Fiat,6,0,1,4,1,1,Linea,2,Linea,4,6,4,2,1,1,5,3,3,#fiatlinea|#linea|#flinea|#linealinea|#fiatlinealinea|#flinealinea,0
1,Ferrari,5,3,5,2,4,0,612 Scaglietti,5,612 Scaglietti,12,6,4,1,2,1,4,2,2,#ferrari612scaglietti|#612scaglietti|#f612scaglietti|#612scaglietti612|#ferrari612scaglietti612|#f612scaglietti612,0.275
0,Ferrari,5,3,5,2,4,0,599 GTB Fiorano,4,599,12,6,4,0,2,1,2,2,5,#ferrari599|#599|#f599|#599599|#ferrari599599|#f599599,0.01875
0,Ferrari,2,3,2,2,4,0,412 I,5,412,12,5,2,1,2,6,4,6,4,#ferrari412|#412|#f412|#412412|#ferrari412412|#f412412,0.474734848
1,Ferrari,4,6,3,2,4,0,348 TS,3,348,8,5,4,0,2,6,2,4,1,#ferrari348|#348|#f348|#348348|#ferrari348348|#f348348,-0.291666667
1,Ferrari,4,3,3,2,4,0,360 Modena,2,360,8,6,5,1,2,6,2,5,2,#ferrari360|#360|#f360|#360360|#ferrari360360|#f360360,0.251893939
1,Ferrari,4,3,4,2,4,0,456 GT,6,456,12,4,4,0,2,1,4,6,2,#ferrari456|#456|#f456|#456456|#ferrari456456|#f456456,0.136363636
1,Ferrari,5,3,5,2,4,0,430,3,430,8,5,4,1,2,1,2,6,2,#ferrari430|#430|#f430|#430430|#ferrari430430|#f430430,0.5
1,Ferrari,3,3,2,2,4,0,512 M,4,512,12,5,4,1,2,1,2,6,2,#ferrari512|#512|#f512|#512512|#ferrari512512|#f512512,0.05
1,Fiat,0,5,3,5,2,1,500X Cross/City Cross (facelift 2019),3,500,4,9,4,6,1,3,5,4,2,#fiat500|#500|#f500|#500500x|#fiat500500x|#f500500x,0.416666667
1,Chery,5,5,3,5,3,0,Tiggo 5x,3,Tiggo 5x,4,6,4,3,1,3,5,2,3,#cherytiggo5x|#tiggo5x|#ctiggo5x|#tiggo5xtiggo|#cherytiggo5xtiggo|#ctiggo5xtiggo,0
1,Citroen,6,5,0,5,2,1,C5 Aircross,6,C5,4,8,4,3,1,2,5,3,5,#citroenc5|#c5|#cc5|#c5c5|#citroenc5c5|#cc5c5,0
1,Dacia,4,0,0,4,1,0,Logan II (facelift 2016),1,Logan,3,5,4,3,1,0,5,0,3,#dacialogan|#logan|#dlogan|#loganlogan|#dacialoganlogan|#dloganlogan,0
1,Dacia,1,0,1,5,1,0,Nova,0,Nova,4,5,2,1,1,0,5,0,1,#dacianova|#nova|#dnova|#novanova|#dacianovanova|#dnovanova,0
0,Daihatsu,1,8,1,5,1,0,Xenia,2,Xenia,4,5,2,2,1,1,5,0,4,#daihatsuxenia|#xenia|#dxenia|#xeniaxenia|#daihatsuxeniaxenia|#dxeniaxenia,0.75
1,Chevrolet,4,5,6,5,5,0,Traverse II,6,Traverse,6,9,4,4,2,6,5,5,2,#chevrolettraverse|#traverse|#ctraverse|#traversetraverse|#chevrolettraversetraverse|#ctraversetraverse,0.23963945
1,Chevrolet,4,5,3,5,4,2,Suburban (GMT K2YC/G),0,Suburban,8,6,2,6,2,6,9,6,2,#chevroletsuburban|#suburban|#csuburban|#suburbansuburban|#chevroletsuburbansuburban|#csuburbansuburban,0.401818182
1,Chevrolet,4,5,3,5,4,0,Tahoe (GMT K2UC/G),0,Tahoe,8,6,2,6,2,6,7,6,6,#chevrolettahoe|#tahoe|#ctahoe|#tahoetahoe|#chevrolettahoetahoe|#ctahoetahoe,0.419791667
0,Chevrolet,0,7,5,5,5,0,Tavera,4,Tavera,4,4,2,5,1,2,7,2,2,#chevrolettavera|#tavera|#ctavera|#taveratavera|#chevrolettaveratavera|#ctaveratavera,0
1,Chevrolet,0,5,1,5,2,1,Trax,3,Trax,4,6,4,4,1,2,5,3,2,#chevrolettrax|#trax|#ctrax|#traxtrax|#chevrolettraxtrax|#ctraxtrax,0.163257576
1,ChangAn,5,9,2,5,2,0,Linmax,3,Linmax,4,5,4,2,1,2,5,1,5,#changanlinmax|#linmax|#clinmax|#linmaxlinmax|#changanlinmaxlinmax|#clinmaxlinmax,0
1,ChangAn,5,0,3,4,3,0,Raeton CC,3,Raeton,4,6,4,3,1,3,5,2,5,#changanraeton|#raeton|#craeton|#raetonraeton|#changanraetonraeton|#craetonraeton,0
1,Chevrolet,6,4,3,4,4,0,Silverado 1500 Crew Cab IV Standard Box,0,Silverado,6,6,2,6,2,5,5,5,2,#chevroletsilverado|#silverado|#csilverado|#silveradosilverado|#chevroletsilveradosilverado|#csilveradosilverado,0.224583333
1,Chevrolet,5,0,0,4,1,0,Sonic I Sedan (facelift 2016),2,Sonic,4,6,4,2,1,2,5,2,2,#chevroletsonic|#sonic|#csonic|#sonicsonic|#chevroletsonicsonic|#csonicsonic,0.0703125
1,Chevrolet,4,1,0,5,0,0,Spark IV,1,Spark,4,0,4,2,1,1,4,0,0,#chevroletspark|#spark|#cspark|#sparkspark|#chevroletsparkspark|#csparkspark,0
1,Chevrolet,4,4,3,2,4,0,SSR,0,SSR,8,6,2,6,2,6,2,6,6,#chevroletssr|#ssr|#cssr|#ssrssr|#chevroletssrssr|#cssrssr,0
1,ChangAn,4,1,1,5,0,0,Benni,0,Benni,4,5,4,2,1,1,5,1,0,#changanbenni|#benni|#cbenni|#bennibenni|#changanbennibenni|#cbennibenni,0.441256313
1,ChangAn,5,5,3,5,3,0,CS55,3,CS55,4,6,4,3,1,3,5,2,3,#changancs55|#cs55|#ccs55|#cs55cs55|#changancs55cs55|#ccs55cs55,1
1,ChangAn,5,5,3,5,4,0,CS95,0,CS95,4,6,4,3,1,4,5,5,5,#changancs95|#cs95|#ccs95|#cs95cs95|#changancs95cs95|#ccs95cs95,0
0,Chevrolet,1,8,2,5,3,0,Niva,2,Niva,4,5,2,1,1,0,5,0,1,#chevroletniva|#niva|#cniva|#nivaniva|#chevroletnivaniva|#cnivaniva,0
1,Chevrolet,2,0,0,4,3,0,Malibu IX (facelift 2019),3,Malibu,4,0,4,4,1,3,5,3,6,#chevroletmalibu|#malibu|#cmalibu|#malibumalibu|#chevroletmalibumalibu|#cmalibumalibu,0
0,Chevrolet,2,4,3,4,4,0,LUV D-MAX,5,LUV D-MAX,6,5,2,1,2,4,5,3,2,#chevroletluvdmax|#luvdmax|#cluvdmax|#luvdmaxluv|#chevroletluvdmaxluv|#cluvdmaxluv,0
1,Chevrolet,3,9,2,5,4,0,Orlando I,3,Orlando,4,6,4,5,1,2,7,2,5,#chevroletorlando|#orlando|#corlando|#orlandoorlando|#chevroletorlandoorlando|#corlandoorlando,0.42
1,Chevrolet,2,1,1,2,3,0,Geo Storm,2,Geo Storm,4,4,4,1,1,2,4,1,1,#chevroletgeostorm|#geostorm|#cgeostorm|#geostormgeo|#chevroletgeostormgeo|#cgeostormgeo,-0.314848485
1,Chevrolet,3,6,3,2,5,0,Camaro VI Convertible (facelift 2018),6,Camaro,8,10,2,6,2,1,4,2,5,#chevroletcamaro|#camaro|#ccamaro|#camarocamaro|#chevroletcamarocamaro|#ccamarocamaro,0.056092172
1,Chevrolet,3,5,4,5,4,0,Captiva I (facelift 2015),4,Captiva,4,6,4,1,1,3,7,2,4,#chevroletcaptiva|#captiva|#ccaptiva|#captivacaptiva|#chevroletcaptivacaptiva|#ccaptivacaptiva,0.516666667
1,Chevrolet,4,4,6,4,6,0,Colorado Crew Cab Long Box (2019),6,Colorado,6,8,4,4,2,6,5,5,2,#chevroletcolorado|#colorado|#ccolorado|#coloradocolorado|#chevroletcoloradocolorado|#ccoloradocolorado,0.225
1,Chevrolet,0,0,3,4,3,1,Cruze Sedan,3,Cruze,4,6,4,6,1,3,5,5,4,#chevroletcruze|#cruze|#ccruze|#cruzecruze|#chevroletcruzecruze|#ccruzecruze,0.166666667
1,Chevrolet,4,3,3,2,4,0,Corvette Coupe (C6),3,Corvette,8,6,4,6,2,1,2,2,4,#chevroletcorvette|#corvette|#ccorvette|#corvettecorvette|#chevroletcorvettecorvette|#ccorvettecorvette,0.194264069
1,Chevrolet,5,5,4,5,5,0,Equinox II (facelift 2016),5,Equinox,4,6,4,1,1,4,5,3,6,#chevroletequinox|#equinox|#cequinox|#equinoxequinox|#chevroletequinoxequinox|#cequinoxequinox,0.286666667
1,Chevrolet,5,0,6,4,4,0,Impala X,4,Impala,6,6,4,4,2,5,5,5,6,#chevroletimpala|#impala|#cimpala|#impalaimpala|#chevroletimpalaimpala|#cimpalaimpala,0.119494949
1,Chrysler,5,7,3,5,5,0,Pacifica II,6,Pacifica,6,9,4,2,2,5,5,4,2,#chryslerpacifica|#pacifica|#cpacifica|#pacificapacifica|#chryslerpacificapacifica|#cpacificapacifica,0.109375
1,Chrysler,2,6,3,2,1,0,Prowler,2,Prowler,6,4,4,1,2,5,2,4,6,#chryslerprowler|#prowler|#cprowler|#prowlerprowler|#chryslerprowlerprowler|#cprowlerprowler,0.472106481
1,Chrysler,2,6,3,2,4,0,Sebring Convertible III,3,Sebring,6,4,4,1,2,4,4,4,5,#chryslersebring|#sebring|#csebring|#sebringsebring|#chryslersebringsebring|#csebringsebring,0
1,Chrysler,1,6,3,2,6,0,Viper Rt/10,4,Viper,10,6,2,1,2,6,2,2,1,#chryslerviper|#viper|#cviper|#viperviper|#chryslerviperviper|#cviperviper,0.380681818
0,Chevrolet,1,4,3,4,4,0,Avalanche,0,Avalanche,8,6,2,1,2,6,5,2,2,#chevroletavalanche|#avalanche|#cavalanche|#avalancheavalanche|#chevroletavalancheavalanche|#cavalancheavalanche,1
1,Chevrolet,1,1,1,3,1,0,Aveo Hatchback 3d (facelift),1,Aveo,4,4,4,0,1,1,5,1,1,#chevroletaveo|#aveo|#caveo|#aveoaveo|#chevroletaveoaveo|#caveoaveo,-0.2
1,Chevrolet,4,10,6,5,6,0,Blazer (2019),6,Blazer,6,9,4,4,2,5,5,5,6,#chevroletblazer|#blazer|#cblazer|#blazerblazer|#chevroletblazerblazer|#cblazerblazer,0.166035354
0,Chrysler,3,1,3,5,4,0,Nassau,6,Nassau,8,5,2,6,2,6,4,6,2,#chryslernassau|#nassau|#cnassau|#nassaunassau|#chryslernassaunassau|#cnassaunassau,0.176777447
1,Chrysler,3,0,3,4,4,0,200 I,4,200,6,6,4,2,2,5,5,4,5,#chrysler200|#200|#c200|#200200|#chrysler200200|#c200200,-0.213333333
1,Chrysler,3,0,3,4,5,0,300 II (facelift 2015),6,300,6,8,4,2,2,5,5,4,2,#chrysler300|#300|#c300|#300300|#chrysler300300|#c300300,0
1,Chrysler,0,3,5,2,3,0,Crossfire,3,Crossfire,6,5,2,3,2,6,2,5,0,#chryslercrossfire|#crossfire|#ccrossfire|#crossfirecrossfire|#chryslercrossfirecrossfire|#ccrossfirecrossfire,0.166477273
